3840,4834
1148,3998
4846,1035
3841,1442
1192,426
360,307
3322,1432
882,407
3083,1858
4471,4882
1598,2788
2986,2479
2110,2482
2702,2939
196,1990
698,3042
895,4416
4699,4326
14,2299
4047,4980
3635,4485
3833,1377
4728,1223
4101,4960
3831,3503
578,761
475,2315
277,2903
176,975
3885,1174
4467,1909
283,2108
2235,3683
1580,4884
2910,416
2147,1195
2437,712
1777,3947
726,1810
3691,1466
546,2315
4403,3218
2900,820
236,3865
291,3376
350,4360
2960,1969
1877,591
3756,4583
2049,4947
2381,2894
4577,4013
4023,3654
1913,442
3089,3489
2676,4879
1939,4676
1711,1063
3065,2582
4595,3656
4411,3827
1375,785
2836,1899
1978,2000
2147,3020
2961,1814
2517,2404
3000,4089
2536,3397
3320,3148
681,820
1444,4937
4471,4033
3288,4710
4997,4426
4066,1239
3430,3112
2987,2278
469,3806
4174,2897
1318,3568
3401,94
1388,4839
2922,1590
3446,1792
2749,1524
2774,2836
1031,1784
2651,2797
2024,2821
4085,1668
3109,1085
4184,2700
1209,3521
470,4035
2598,1723
4523,495
1459,4212
871,2459
1037,3857
1074,3123
38,209
3254,36
3192,3497
2740,1409
474,326
3937,4405
1723,333
4284,948
1441,3304
3490,1830
3355,2396
667,3772
546,3942
863,2903
883,2904
2927,4417
195,3108
3384,3693
1150,2280
1998,4414
1096,3443
1252,3817
1315,2762
1956,4462
3483,3822
3329,544
1546,2003
130,3344
1086,2749
3049,1771
2306,524
1417,971
3818,2643
1995,4647
2636,3753
482,3705
3135,2160
4165,3830
4888,3223
1437,2121
4902,2254
1666,2932
1168,4814
3656,2962
4378,2974
2200,4118
258,3239
108,3471
4516,2895
1519,3741
2422,4911
3058,728
4473,509
2767,2441
4778,2698
2944,278
1235,3182
977,4004
623,1912
1867,1522
4974,4318
2704,706
968,597
4220,1428
4765,962
2631,3193
1301,1704
139,4670
3607,4368
1643,4933
481,4156
4048,1053
4960,3964
3877,4479
4997,2555
4043,896
986,4440
1516,4701
3197,4440
4542,148
199,1776
3549,4589
4305,2996
2035,2311
829,435
2223,4039
3257,4123
2068,2636
3147,189
3723,2218
4278,4218
1735,2808
1730,1749
4058,2347
2970,819
4851,982
1996,3510
4137,4438
2563,1434
1694,3869
1814,4287
2146,1575
4294,3093
3286,3375
2803,3748
1713,4611
3364,127
3959,3731
1758,4967
4934,3680
2301,1712
4602,433
4643,4842
1938,1684
4838,2222
1800,3558
3889,3480
3677,1771
1528,57
562,580
3694,558
3641,879
2652,2418
264,3821
3423,2851
2432,3822
202,4719
3259,3743
2905,2886
314,1595
1931,1938
3335,3086
3956,1266
3032,546
2393,4420
4203,824
3860,569
3902,3810
4999,2369
4694,1581
1175,3493
2427,1172
2339,2974
3711,382
4607,3664
1649,2448
1,3652
1616,3337
2894,4184
3675,2688
210,1606
3946,1909
2620,1573
3061,4801
2846,1676
4081,286
4048,1819
1828,434
2896,1532
2750,3677
644,1369
4509,4704
2858,1741
4144,4341
1288,2185
4419,2678
2628,1842
1573,2765
156,2668
1484,3073
2981,1570
4932,4284
3262,2770
656,3704
2460,1244
4792,4972
2776,185
3594,3732
1299,2248
3978,4610
3923,1133
1497,4948
1410,1835
2270,2058
268,3
2714,4224
3665,1027
1265,3658
3867,3111
636,2170
4297,4874
3502,821
2457,991
592,1218
2956,3270
2293,704
3646,113
21,4730
3924,3456
1599,829
2845,563
2066,4545
2111,1288
1711,4546
2270,2047
1214,3504
2320,696
2429,1257
2106,4174
3920,881
3756,4373
3751,1860
1720,4173
1775,208
4379,411
2841,361
2220,1375
1574,3165
4760,2195
2987,441
5000,4972
2092,3413
1360,3776
1930,4878
4285,1072
1746,2447
1497,4167
625,2623
1436,3477
787,4156
1422,1051
2157,267
2865,562
3639,2578
3228,588
4595,1175
4292,339
3625,4755
1413,823
4435,2394
3732,4650
3049,2311
3675,3769
1704,1654
4658,2049
1853,3397
1671,2658
4194,4863
2163,772
4410,2847
2729,867
2508,3567
4400,2716
4817,1571
2313,1954
4377,3114
789,3468
94,2789
891,2250
3067,1606
4760,1832
3274,4292
4090,3056
89,943
1693,4456
4004,1060
4980,1507
4933,3236
3203,479
1906,3825
1550,4182
4608,4864
1486,3272
898,1877
703,4994
3137,4468
210,1322
3052,1031
53,4028
2454,4940
1708,4563
4512,3690
2384,1447
4694,3493
3860,4371
4207,1204
985,2485
2826,3034
3264,3410
1836,2103
109,3954
457,963
3710,2156
4218,4628
3074,963
871,3859
1832,571
4845,826
3742,3121
2154,4214
494,4840
1210,768
4840,3449
3707,1132
3114,942
1511,907
4230,3124
1925,2789
4750,3836
145,3864
306,1604
2779,2468
1898,690
309,2802
4965,439
2905,4743
2052,316
2803,3237
4972,3774
718,3158
1781,4162
2052,2485
4813,216
2140,2375
4186,4789
3317,4305
3380,2110
3770,1214
2395,1350
4370,4532
1741,701
2431,1347
620,1922
3785,2014
4044,2462
2797,531
4198,1439
1588,1927
1046,416
924,2356
1892,2751
511,802
2540,4603
543,3088
2854,3625
555,3435
337,273
1387,4898
886,1046
3799,3495
892,4483
2308,93
4029,3025
1955,48
4844,934
1195,2982
1838,4548
3821,689
3584,1267
583,2336
524,3807
34,4995
3325,4621
142,2329
2613,3784
2741,4752
1917,3448
158,4792
1064,1241
2146,1288
3440,417
425,1955
942,2133
4961,202
4639,1036
4138,253
3167,1767
3487,2309
2756,4392
1990,3671
777,449
2347,3277
1623,1954
2540,4159
3816,1248
3524,1106
1043,4078
857,3313
1948,3035
2005,1092
4965,1300
977,2391
618,749
4485,1003
1315,1622
4086,3281
4835,3214
2079,2921
1393,3232
